num, permutation, resultat, departements, valides, creuse, adjacents, tripoint
1871,52101777,17367259,17-36-72-59,True,False,0,
1872,52107177,17369059,17-36-90-59,True,False,0,
1873,52107717,17369239,17-36-92-39,True,False,0,
1874,52107771,17369257,17-36-92-57,True,False,0,
1875,52110777,17370259,17-37-02-59,True,False,1,
1876,52117077,17372359,17-37-23-59,True,True,0,
1877,52117707,17372569,17-37-25-69,True,False,0,
1878,52117770,17372590,17-37-25-90,True,False,1,
1879,52170177,17390059,17-39-00-59,False,False,0,
1880,52170717,17390239,17-39-02-39,False,False,0,
1881,52170771,17390257,17-39-02-57,True,False,0,
1882,52171077,17390359,17-39-03-59,True,False,0,
1883,52171707,17390569,17-39-05-69,True,False,0,
1884,52171770,17390590,17-39-05-90,True,False,0,
1885,52177017,17392339,17-39-23-39,False,True,0,
1886,52177071,17392357,17-39-23-57,True,True,0,
1887,52177107,17392369,17-39-23-69,True,True,0,
1888,52177170,17392390,17-39-23-90,True,True,0,
1889,52177701,17392567,17-39-25-67,True,False,1,
1890,52177710,17392570,17-39-25-70,True,False,3,25-39-70
1891,52701177,17567059,17-56-70-59,True,False,0,
1892,52701717,17567239,17-56-72-39,True,False,0,
1893,52701771,17567257,17-56-72-57,True,False,0,
1894,52707117,17569039,17-56-90-39,True,False,0,
1895,52707171,17569057,17-56-90-57,True,False,0,
1896,52707711,17569237,17-56-92-37,True,False,0,
1897,52710177,17570059,17-57-00-59,False,False,0,
1898,52710717,17570239,17-57-02-39,True,False,0,
1899,52710771,17570257,17-57-02-57,False,False,0,
1900,52711077,17570359,17-57-03-59,True,False,0,
1901,52711707,17570569,17-57-05-69,True,False,0,
1902,52711770,17570590,17-57-05-90,True,False,0,
1903,52717017,17572339,17-57-23-39,True,True,0,
1904,52717071,17572357,17-57-23-57,False,True,0,
1905,52717107,17572369,17-57-23-69,True,True,0,
1906,52717170,17572390,17-57-23-90,True,True,0,
1907,52717701,17572567,17-57-25-67,True,False,1,
1908,52717710,17572570,17-57-25-70,True,False,1,
1909,52770117,17590039,17-59-00-39,False,False,0,
1910,52770171,17590057,17-59-00-57,False,False,0,
1911,52770711,17590237,17-59-02-37,True,False,1,
1912,52771017,17590339,17-59-03-39,True,False,0,
1913,52771071,17590357,17-59-03-57,True,False,0,
1914,52771107,17590369,17-59-03-69,True,False,0,
1915,52771170,17590390,17-59-03-90,True,False,0,
1916,52771701,17590567,17-59-05-67,True,False,0,
1917,52771710,17590570,17-59-05-70,True,False,0,
1918,52777011,17592337,17-59-23-37,True,True,0,
1919,52777101,17592367,17-59-23-67,True,True,0,
1920,52777110,17592370,17-59-23-70,True,True,0,
1921,57011277,19003759,19-00-37-59,False,False,0,
1922,57011727,19003909,19-00-39-09,False,False,0,
1923,57011772,19003924,19-00-39-24,False,False,0,
1924,57012177,19004059,19-00-40-59,False,False,0,
1925,57012717,19004239,19-00-42-39,False,False,0,
1926,57012771,19004257,19-00-42-57,False,False,0,
1927,57017127,19005709,19-00-57-09,False,False,0,
1928,57017172,19005724,19-00-57-24,False,False,0,
1929,57017217,19005739,19-00-57-39,False,False,0,
1930,57017271,19005757,19-00-57-57,False,False,0,
1931,57017712,19005904,19-00-59-04,False,False,0,
1932,57017721,19005907,19-00-59-07,False,False,0,
1933,57021177,19007059,19-00-70-59,False,False,0,
1934,57021717,19007239,19-00-72-39,False,False,0,
1935,57021771,19007257,19-00-72-57,False,False,0,
1936,57027117,19009039,19-00-90-39,False,False,0,
1937,57027171,19009057,19-00-90-57,False,False,0,
1938,57027711,19009237,19-00-92-37,False,False,0,
1939,57071127,19023709,19-02-37-09,True,False,0,
1940,57071172,19023724,19-02-37-24,True,False,1,
1941,57071217,19023739,19-02-37-39,True,False,0,
1942,57071271,19023757,19-02-37-57,True,False,0,
1943,57071712,19023904,19-02-39-04,True,False,0,
1944,57071721,19023907,19-02-39-07,True,False,0,
1945,57072117,19024039,19-02-40-39,True,False,0,
1946,57072171,19024057,19-02-40-57,True,False,0,
1947,57072711,19024237,19-02-42-37,True,False,0,
1948,57077112,19025704,19-02-57-04,True,False,0,
1949,57077121,19025707,19-02-57-07,True,False,0,
1950,57077211,19025737,19-02-57-37,True,False,0,
1951,57101277,19033759,19-03-37-59,True,False,0,
1952,57101727,19033909,19-03-39-09,True,False,0,
1953,57101772,19033924,19-03-39-24,True,False,1,
1954,57102177,19034059,19-03-40-59,True,False,0,
1955,57102717,19034239,19-03-42-39,True,False,1,
1956,57102771,19034257,19-03-42-57,True,False,1,
1957,57107127,19035709,19-03-57-09,True,False,0,
1958,57107172,19035724,19-03-57-24,True,False,1,
1959,57107217,19035739,19-03-57-39,True,False,0,
1960,57107271,19035757,19-03-57-57,False,False,0,
1961,57107712,19035904,19-03-59-04,True,False,0,
1962,57107721,19035907,19-03-59-07,True,False,0,
1963,57110277,19036759,19-03-67-59,True,False,0,
1964,57110727,19036909,19-03-69-09,True,False,0,
1965,57110772,19036924,19-03-69-24,True,False,1,
1966,57112077,19037359,19-03-73-59,True,False,0,
1967,57112707,19037569,19-03-75-69,True,False,0,
1968,57112770,19037590,19-03-75-90,True,False,0,
1969,57117027,19039009,19-03-90-09,True,False,0,
1970,57117072,19039024,19-03-90-24,True,False,1,
1971,57117207,19039069,19-03-90-69,True,False,0,
1972,57117270,19039090,19-03-90-90,False,False,0,
1973,57117702,19039234,19-03-92-34,True,False,0,
1974,57117720,19039240,19-03-92-40,True,False,0,
1975,57120177,19040059,19-04-00-59,False,False,0,
1976,57120717,19040239,19-04-02-39,True,False,0,
1977,57120771,19040257,19-04-02-57,True,False,0,
1978,57121077,19040359,19-04-03-59,True,False,0,
1979,57121707,19040569,19-04-05-69,True,False,1,
1980,57121770,19040590,19-04-05-90,True,False,1,
1981,57127017,19042339,19-04-23-39,True,True,1,
1982,57127071,19042357,19-04-23-57,True,True,1,
1983,57127107,19042369,19-04-23-69,True,True,1,
1984,57127170,19042390,19-04-23-90,True,True,1,
1985,57127701,19042567,19-04-25-67,True,False,0,
1986,57127710,19042570,19-04-25-70,True,False,1,
1987,57170127,19056709,19-05-67-09,True,False,0,
1988,57170172,19056724,19-05-67-24,True,False,1,
1989,57170217,19056739,19-05-67-39,True,False,0,
1990,57170271,19056757,19-05-67-57,True,False,1,
1991,57170712,19056904,19-05-69-04,True,False,1,
1992,57170721,19056907,19-05-69-07,True,False,1,
1993,57171027,19057009,19-05-70-09,True,False,0,
1994,57171072,19057024,19-05-70-24,True,False,1,
1995,57171207,19057069,19-05-70-69,True,False,0,
1996,57171270,19057090,19-05-70-90,True,False,1,
1997,57171702,19057234,19-05-72-34,True,False,0,
1998,57171720,19057240,19-05-72-40,True,False,0,
1999,57172017,19057339,19-05-73-39,True,False,1,
2000,57172071,19057357,19-05-73-57,True,False,1,
2001,57172107,19057369,19-05-73-69,True,False,1,
2002,57172170,19057390,19-05-73-90,True,False,1,
2003,57172701,19057567,19-05-75-67,True,False,0,
2004,57172710,19057570,19-05-75-70,True,False,0,
2005,57177012,19059004,19-05-90-04,True,False,1,
2006,57177021,19059007,19-05-90-07,True,False,0,
2007,57177102,19059034,19-05-90-34,True,False,0,
2008,57177120,19059040,19-05-90-40,True,False,0,
2009,57177201,19059067,19-05-90-67,True,False,0,
2010,57177210,19059070,19-05-90-70,True,False,1,
2011,57201177,19067059,19-06-70-59,True,False,0,
2012,57201717,19067239,19-06-72-39,True,False,0,
2013,57201771,19067257,19-06-72-57,True,False,0,
2014,57207117,19069039,19-06-90-39,True,False,0,
2015,57207171,19069057,19-06-90-57,True,False,0,
2016,57207711,19069237,19-06-92-37,True,False,0,
2017,57210177,19070059,19-07-00-59,False,False,0,
2018,57210717,19070239,19-07-02-39,True,False,0,
2019,57210771,19070257,19-07-02-57,True,False,0,
2020,57211077,19070359,19-07-03-59,True,False,0,
2021,57211707,19070569,19-07-05-69,True,False,1,
2022,57211770,19070590,19-07-05-90,True,False,0,
2023,57217017,19072339,19-07-23-39,True,True,1,
2024,57217071,19072357,19-07-23-57,True,True,1,
2025,57217107,19072369,19-07-23-69,True,True,2,
2026,57217170,19072390,19-07-23-90,True,True,1,
2027,57217701,19072567,19-07-25-67,True,False,0,
2028,57217710,19072570,19-07-25-70,True,False,1,
2029,57270117,19090039,19-09-00-39,False,False,0,
2030,57270171,19090057,19-09-00-57,False,False,0,
2031,57270711,19090237,19-09-02-37,True,False,0,
2032,57271017,19090339,19-09-03-39,True,False,0,
2033,57271071,19090357,19-09-03-57,True,False,0,
2034,57271107,19090369,19-09-03-69,True,False,0,
2035,57271170,19090390,19-09-03-90,True,False,0,
2036,57271701,19090567,19-09-05-67,True,False,0,
2037,57271710,19090570,19-09-05-70,True,False,0,
2038,57277011,19092337,19-09-23-37,True,True,1,
2039,57277101,19092367,19-09-23-67,True,True,1,
2040,57277110,19092370,19-09-23-70,True,True,1,
2041,57701127,19233709,19-23-37-09,True,True,1,
2042,57701172,19233724,19-23-37-24,True,True,2,
2043,57701217,19233739,19-23-37-39,True,True,1,
2044,57701271,19233757,19-23-37-57,True,True,1,
2045,57701712,19233904,19-23-39-04,True,True,1,
2046,57701721,19233907,19-23-39-07,True,True,1,
2047,57702117,19234039,19-23-40-39,True,True,1,
2048,57702171,19234057,19-23-40-57,True,True,1,
2049,57702711,19234237,19-23-42-37,True,True,1,
2050,57707112,19235704,19-23-57-04,True,True,1,
2051,57707121,19235707,19-23-57-07,True,True,1,
2052,57707211,19235737,19-23-57-37,True,True,1,
2053,57710127,19236709,19-23-67-09,True,True,1,
2054,57710172,19236724,19-23-67-24,True,True,2,
2055,57710217,19236739,19-23-67-39,True,True,1,
2056,57710271,19236757,19-23-67-57,True,True,2,
2057,57710712,19236904,19-23-69-04,True,True,1,
2058,57710721,19236907,19-23-69-07,True,True,2,
2059,57711027,19237009,19-23-70-09,True,True,1,
2060,57711072,19237024,19-23-70-24,True,True,2,
2061,57711207,19237069,19-23-70-69,True,True,1,
2062,57711270,19237090,19-23-70-90,True,True,2,
2063,57711702,19237234,19-23-72-34,True,True,1,
2064,57711720,19237240,19-23-72-40,True,True,1,
2065,57712017,19237339,19-23-73-39,True,True,1,
2066,57712071,19237357,19-23-73-57,True,True,1,
2067,57712107,19237369,19-23-73-69,True,True,1,
2068,57712170,19237390,19-23-73-90,True,True,1,
2069,57712701,19237567,19-23-75-67,True,True,1,
2070,57712710,19237570,19-23-75-70,True,True,1,
2071,57717012,19239004,19-23-90-04,True,True,1,
2072,57717021,19239007,19-23-90-07,True,True,1,
2073,57717102,19239034,19-23-90-34,True,True,1,
2074,57717120,19239040,19-23-90-40,True,True,1,
2075,57717201,19239067,19-23-90-67,True,True,1,
2076,57717210,19239070,19-23-90-70,True,True,2,
2077,57720117,19240039,19-24-00-39,False,False,0,
2078,57720171,19240057,19-24-00-57,False,False,0,
2079,57720711,19240237,19-24-02-37,True,False,1,
2080,57721017,19240339,19-24-03-39,True,False,1,
2081,57721071,19240357,19-24-03-57,True,False,1,
2082,57721107,19240369,19-24-03-69,True,False,1,
2083,57721170,19240390,19-24-03-90,True,False,1,
2084,57721701,19240567,19-24-05-67,True,False,1,
2085,57721710,19240570,19-24-05-70,True,False,1,
2086,57727011,19242337,19-24-23-37,True,True,2,
2087,57727101,19242367,19-24-23-67,True,True,2,
2088,57727110,19242370,19-24-23-70,True,True,2,
2089,57770112,19256704,19-25-67-04,True,False,0,
2090,57770121,19256707,19-25-67-07,True,False,0,
2091,57770211,19256737,19-25-67-37,True,False,0,
2092,57771012,19257004,19-25-70-04,True,False,1,
2093,57771021,19257007,19-25-70-07,True,False,1,
2094,57771102,19257034,19-25-70-34,True,False,1,
2095,57771120,19257040,19-25-70-40,True,False,1,
2096,57771201,19257067,19-25-70-67,True,False,1,
2097,57771210,19257070,19-25-70-70,False,False,0,
2098,57772011,19257337,19-25-73-37,True,False,0,
2099,57772101,19257367,19-25-73-67,True,False,0,
2100,57772110,19257370,19-25-73-70,True,False,1,
2101,70112577,23370859,23-37-08-59,True,True,1,
2102,70112757,23370919,23-37-09-19,True,True,1,
2103,70112775,23370925,23-37-09-25,True,True,0,
2104,70115277,23371759,23-37-17-59,True,True,0,
2105,70115727,23371909,23-37-19-09,True,True,1,
2106,70115772,23371924,23-37-19-24,True,True,2,
2107,70117257,23372419,23-37-24-19,True,True,2,
2108,70117275,23372425,23-37-24-25,True,True,0,
2109,70117527,23372509,23-37-25-09,True,True,0,
2110,70117572,23372524,23-37-25-24,True,True,0,
2111,70117725,23372575,23-37-25-75,True,True,0,
2112,70117752,23372584,23-37-25-84,True,True,0,
2113,70121577,23373859,23-37-38-59,True,True,0,
2114,70121757,23373919,23-37-39-19,True,True,1,
2115,70121775,23373925,23-37-39-25,True,True,1,
2116,70125177,23375059,23-37-50-59,True,True,0,
2117,70125717,23375239,23-37-52-39,True,True,0,
2118,70125771,23375257,23-37-52-57,True,True,0,
2119,70127157,23375719,23-37-57-19,True,True,1,
2120,70127175,23375725,23-37-57-25,True,True,0,
2121,70127517,23375839,23-37-58-39,True,True,0,
2122,70127571,23375857,23-37-58-57,True,True,0,
2123,70127715,23375905,23-37-59-05,True,True,0,
2124,70127751,23375917,23-37-59-17,True,True,0,
2125,70151277,23383759,23-38-37-59,True,True,0,
2126,70151727,23383909,23-38-39-09,True,True,0,
2127,70151772,23383924,23-38-39-24,True,True,0,
2128,70152177,23384059,23-38-40-59,True,True,0,
2129,70152717,23384239,23-38-42-39,True,True,0,
2130,70152771,23384257,23-38-42-57,True,True,0,
2131,70157127,23385709,23-38-57-09,True,True,0,
2132,70157172,23385724,23-38-57-24,True,True,0,
2133,70157217,23385739,23-38-57-39,True,True,0,
2134,70157271,23385757,23-38-57-57,False,True,0,
2135,70157712,23385904,23-38-59-04,True,True,0,
2136,70157721,23385907,23-38-59-07,True,True,1,
2137,70171257,23390419,23-39-04-19,True,True,1,
2138,70171275,23390425,23-39-04-25,True,True,1,
2139,70171527,23390509,23-39-05-09,True,True,0,
2140,70171572,23390524,23-39-05-24,True,True,0,
2141,70171725,23390575,23-39-05-75,True,True,0,
2142,70171752,23390584,23-39-05-84,True,True,0,
2143,70172157,23390719,23-39-07-19,True,True,1,
2144,70172175,23390725,23-39-07-25,True,True,1,
2145,70172517,23390839,23-39-08-39,False,True,0,
2146,70172571,23390857,23-39-08-57,True,True,0,
2147,70172715,23390905,23-39-09-05,True,True,0,
2148,70172751,23390917,23-39-09-17,True,True,0,
2149,70175127,23391709,23-39-17-09,True,True,0,
2150,70175172,23391724,23-39-17-24,True,True,0,
2151,70175217,23391739,23-39-17-39,False,True,0,
2152,70175271,23391757,23-39-17-57,True,True,0,
2153,70175712,23391904,23-39-19-04,True,True,1,
2154,70175721,23391907,23-39-19-07,True,True,1,
2155,70177125,23392375,23-39-23-75,False,True,0,
2156,70177152,23392384,23-39-23-84,False,True,0,
2157,70177215,23392405,23-39-24-05,True,True,0,
2158,70177251,23392417,23-39-24-17,True,True,1,
2159,70177512,23392504,23-39-25-04,True,True,1,
2160,70177521,23392507,23-39-25-07,True,True,1,
2161,70211577,23403859,23-40-38-59,True,True,0,
2162,70211757,23403919,23-40-39-19,True,True,1,
2163,70211775,23403925,23-40-39-25,True,True,1,
2164,70215177,23405059,23-40-50-59,True,True,0,
2165,70215717,23405239,23-40-52-39,True,True,0,
2166,70215771,23405257,23-40-52-57,True,True,0,
2167,70217157,23405719,23-40-57-19,True,True,1,
2168,70217175,23405725,23-40-57-25,True,True,0,
2169,70217517,23405839,23-40-58-39,True,True,0,
2170,70217571,23405857,23-40-58-57,True,True,0,
2171,70217715,23405905,23-40-59-05,True,True,0,
2172,70217751,23405917,23-40-59-17,True,True,0,
2173,70251177,23417059,23-41-70-59,True,True,0,
2174,70251717,23417239,23-41-72-39,True,True,1,
2175,70251771,23417257,23-41-72-57,True,True,1,
2176,70257117,23419039,23-41-90-39,True,True,0,
2177,70257171,23419057,23-41-90-57,True,True,0,
2178,70257711,23419237,23-41-92-37,True,True,1,
2179,70271157,23423719,23-42-37-19,True,True,1,
2180,70271175,23423725,23-42-37-25,True,True,0,
2181,70271517,23423839,23-42-38-39,True,True,0,
2182,70271571,23423857,23-42-38-57,True,True,0,
2183,70271715,23423905,23-42-39-05,True,True,0,
2184,70271751,23423917,23-42-39-17,True,True,0,
2185,70275117,23425039,23-42-50-39,True,True,0,
2186,70275171,23425057,23-42-50-57,True,True,0,
2187,70275711,23425237,23-42-52-37,True,True,0,
2188,70277115,23425705,23-42-57-05,True,True,0,
2189,70277151,23425717,23-42-57-17,True,True,0,
2190,70277511,23425837,23-42-58-37,True,True,0,
2191,70511277,23503759,23-50-37-59,True,True,0,
2192,70511727,23503909,23-50-39-09,True,True,0,
2193,70511772,23503924,23-50-39-24,True,True,0,
2194,70512177,23504059,23-50-40-59,True,True,0,
2195,70512717,23504239,23-50-42-39,True,True,0,
2196,70512771,23504257,23-50-42-57,True,True,0,
2197,70517127,23505709,23-50-57-09,True,True,0,
2198,70517172,23505724,23-50-57-24,True,True,0,
2199,70517217,23505739,23-50-57-39,True,True,0,
2200,70517271,23505757,23-50-57-57,False,True,0,
2201,70517712,23505904,23-50-59-04,True,True,0,
2202,70517721,23505907,23-50-59-07,True,True,0,
2203,70521177,23507059,23-50-70-59,True,True,0,
2204,70521717,23507239,23-50-72-39,True,True,0,
2205,70521771,23507257,23-50-72-57,True,True,0,
2206,70527117,23509039,23-50-90-39,True,True,0,
2207,70527171,23509057,23-50-90-57,True,True,0,
2208,70527711,23509237,23-50-92-37,True,True,0,
2209,70571127,23523709,23-52-37-09,True,True,0,
2210,70571172,23523724,23-52-37-24,True,True,0,
2211,70571217,23523739,23-52-37-39,True,True,0,
2212,70571271,23523757,23-52-37-57,True,True,0,
2213,70571712,23523904,23-52-39-04,True,True,0,
2214,70571721,23523907,23-52-39-07,True,True,0,
2215,70572117,23524039,23-52-40-39,True,True,0,
2216,70572171,23524057,23-52-40-57,True,True,0,
2217,70572711,23524237,23-52-42-37,True,True,0,
2218,70577112,23525704,23-52-57-04,True,True,0,
2219,70577121,23525707,23-52-57-07,True,True,0,
2220,70577211,23525737,23-52-57-37,True,True,0,
2221,70711257,23570419,23-57-04-19,True,True,1,
2222,70711275,23570425,23-57-04-25,True,True,0,
2223,70711527,23570509,23-57-05-09,True,True,0,
2224,70711572,23570524,23-57-05-24,True,True,0,
2225,70711725,23570575,23-57-05-75,True,True,0,
2226,70711752,23570584,23-57-05-84,True,True,0,
2227,70712157,23570719,23-57-07-19,True,True,1,
2228,70712175,23570725,23-57-07-25,True,True,0,
2229,70712517,23570839,23-57-08-39,True,True,0,
2230,70712571,23570857,23-57-08-57,False,True,0,
2231,70712715,23570905,23-57-09-05,True,True,0,
2232,70712751,23570917,23-57-09-17,True,True,0,
2233,70715127,23571709,23-57-17-09,True,True,0,
2234,70715172,23571724,23-57-17-24,True,True,0,
2235,70715217,23571739,23-57-17-39,True,True,0,
2236,70715271,23571757,23-57-17-57,False,True,0,
2237,70715712,23571904,23-57-19-04,True,True,1,
2238,70715721,23571907,23-57-19-07,True,True,1,
2239,70717125,23572375,23-57-23-75,False,True,0,
2240,70717152,23572384,23-57-23-84,False,True,0,
2241,70717215,23572405,23-57-24-05,True,True,0,
2242,70717251,23572417,23-57-24-17,True,True,1,
2243,70717512,23572504,23-57-25-04,True,True,0,
2244,70717521,23572507,23-57-25-07,True,True,0,
2245,70721157,23573719,23-57-37-19,True,True,1,
2246,70721175,23573725,23-57-37-25,True,True,0,
2247,70721517,23573839,23-57-38-39,True,True,0,
2248,70721571,23573857,23-57-38-57,False,True,0,
2249,70721715,23573905,23-57-39-05,True,True,0,
2250,70721751,23573917,23-57-39-17,True,True,0,
2251,70725117,23575039,23-57-50-39,True,True,0,
2252,70725171,23575057,23-57-50-57,False,True,0,
2253,70725711,23575237,23-57-52-37,True,True,0,
2254,70727115,23575705,23-57-57-05,False,True,0,
2255,70727151,23575717,23-57-57-17,False,True,0,
2256,70727511,23575837,23-57-58-37,True,True,0,
2257,70751127,23583709,23-58-37-09,True,True,0,
2258,70751172,23583724,23-58-37-24,True,True,0,
2259,70751217,23583739,23-58-37-39,True,True,0,
2260,70751271,23583757,23-58-37-57,True,True,0,
2261,70751712,23583904,23-58-39-04,True,True,0,
2262,70751721,23583907,23-58-39-07,True,True,0,
2263,70752117,23584039,23-58-40-39,True,True,0,
2264,70752171,23584057,23-58-40-57,True,True,0,
2265,70752711,23584237,23-58-42-37,True,True,0,
2266,70757112,23585704,23-58-57-04,True,True,0,
2267,70757121,23585707,23-58-57-07,True,True,0,
2268,70757211,23585737,23-58-57-37,True,True,0,
2269,70771125,23590375,23-59-03-75,True,True,1,
2270,70771152,23590384,23-59-03-84,True,True,1,
2271,70771215,23590405,23-59-04-05,True,True,1,
2272,70771251,23590417,23-59-04-17,True,True,0,
2273,70771512,23590504,23-59-05-04,True,True,1,
2274,70771521,23590507,23-59-05-07,True,True,0,
2275,70772115,23590705,23-59-07-05,True,True,0,
2276,70772151,23590717,23-59-07-17,True,True,0,
2277,70772511,23590837,23-59-08-37,True,True,1,
2278,70775112,23591704,23-59-17-04,True,True,0,
2279,70775121,23591707,23-59-17-07,True,True,0,
2280,70775211,23591737,23-59-17-37,True,True,0,
2281,71012577,23670859,23-67-08-59,True,True,1,
2282,71012757,23670919,23-67-09-19,True,True,1,
2283,71012775,23670925,23-67-09-25,True,True,0,
2284,71015277,23671759,23-67-17-59,True,True,0,
2285,71015727,23671909,23-67-19-09,True,True,1,
2286,71015772,23671924,23-67-19-24,True,True,2,
2287,71017257,23672419,23-67-24-19,True,True,2,
2288,71017275,23672425,23-67-24-25,True,True,0,
2289,71017527,23672509,23-67-25-09,True,True,0,
2290,71017572,23672524,23-67-25-24,True,True,0,
2291,71017725,23672575,23-67-25-75,True,True,0,
2292,71017752,23672584,23-67-25-84,True,True,0,
2293,71021577,23673859,23-67-38-59,True,True,0,
2294,71021757,23673919,23-67-39-19,True,True,1,
2295,71021775,23673925,23-67-39-25,True,True,1,
2296,71025177,23675059,23-67-50-59,True,True,0,
2297,71025717,23675239,23-67-52-39,True,True,0,
2298,71025771,23675257,23-67-52-57,True,True,1,
2299,71027157,23675719,23-67-57-19,True,True,2,
2300,71027175,23675725,23-67-57-25,True,True,1,
2301,71027517,23675839,23-67-58-39,True,True,0,
2302,71027571,23675857,23-67-58-57,True,True,1,
2303,71027715,23675905,23-67-59-05,True,True,0,
2304,71027751,23675917,23-67-59-17,True,True,0,
2305,71051277,23683759,23-68-37-59,True,True,0,
2306,71051727,23683909,23-68-39-09,True,True,0,
2307,71051772,23683924,23-68-39-24,True,True,0,
2308,71052177,23684059,23-68-40-59,True,True,0,
2309,71052717,23684239,23-68-42-39,True,True,0,
2310,71052771,23684257,23-68-42-57,True,True,0,
2311,71057127,23685709,23-68-57-09,True,True,0,
2312,71057172,23685724,23-68-57-24,True,True,0,
2313,71057217,23685739,23-68-57-39,True,True,0,
2314,71057271,23685757,23-68-57-57,False,True,0,
2315,71057712,23685904,23-68-59-04,True,True,0,
2316,71057721,23685907,23-68-59-07,True,True,0,
2317,71071257,23690419,23-69-04-19,True,True,1,
2318,71071275,23690425,23-69-04-25,True,True,0,
2319,71071527,23690509,23-69-05-09,True,True,0,
2320,71071572,23690524,23-69-05-24,True,True,0,
2321,71071725,23690575,23-69-05-75,True,True,0,
2322,71071752,23690584,23-69-05-84,True,True,0,
2323,71072157,23690719,23-69-07-19,True,True,2,
2324,71072175,23690725,23-69-07-25,True,True,1,
2325,71072517,23690839,23-69-08-39,True,True,0,
2326,71072571,23690857,23-69-08-57,True,True,0,
2327,71072715,23690905,23-69-09-05,True,True,0,
2328,71072751,23690917,23-69-09-17,True,True,0,
2329,71075127,23691709,23-69-17-09,True,True,0,
2330,71075172,23691724,23-69-17-24,True,True,0,
2331,71075217,23691739,23-69-17-39,True,True,0,
2332,71075271,23691757,23-69-17-57,True,True,0,
2333,71075712,23691904,23-69-19-04,True,True,1,
2334,71075721,23691907,23-69-19-07,True,True,2,
2335,71077125,23692375,23-69-23-75,False,True,0,
2336,71077152,23692384,23-69-23-84,False,True,0,
2337,71077215,23692405,23-69-24-05,True,True,0,
2338,71077251,23692417,23-69-24-17,True,True,1,
2339,71077512,23692504,23-69-25-04,True,True,0,
2340,71077521,23692507,23-69-25-07,True,True,1,
2341,71102577,23700859,23-70-08-59,True,True,1,
2342,71102757,23700919,23-70-09-19,True,True,1,
2343,71102775,23700925,23-70-09-25,True,True,1,
2344,71105277,23701759,23-70-17-59,True,True,0,
2345,71105727,23701909,23-70-19-09,True,True,1,
2346,71105772,23701924,23-70-19-24,True,True,2,
2347,71107257,23702419,23-70-24-19,True,True,2,
2348,71107275,23702425,23-70-24-25,True,True,1,
2349,71107527,23702509,23-70-25-09,True,True,1,
2350,71107572,23702524,23-70-25-24,True,True,1,
2351,71107725,23702575,23-70-25-75,True,True,1,
2352,71107752,23702584,23-70-25-84,True,True,1,
2353,71120577,23706859,23-70-68-59,True,True,0,
2354,71120757,23706919,23-70-69-19,True,True,1,
2355,71120775,23706925,23-70-69-25,True,True,1,
2356,71125077,23708359,23-70-83-59,True,True,0,
2357,71125707,23708569,23-70-85-69,True,True,0,
2358,71125770,23708590,23-70-85-90,True,True,1,
2359,71127057,23709019,23-70-90-19,True,True,2,
2360,71127075,23709025,23-70-90-25,True,True,3,25-70-90
2361,71127507,23709169,23-70-91-69,True,True,0,
2362,71127570,23709190,23-70-91-90,True,True,1,
2363,71127705,23709235,23-70-92-35,True,True,0,
2364,71127750,23709250,23-70-92-50,True,True,0,
2365,71150277,23716759,23-71-67-59,True,True,0,
2366,71150727,23716909,23-71-69-09,True,True,1,
2367,71150772,23716924,23-71-69-24,True,True,1,
2368,71152077,23717359,23-71-73-59,True,True,0,
2369,71152707,23717569,23-71-75-69,True,True,1,
2370,71152770,23717590,23-71-75-90,True,True,0,
2371,71157027,23719009,23-71-90-09,True,True,0,
2372,71157072,23719024,23-71-90-24,True,True,0,
2373,71157207,23719069,23-71-90-69,True,True,1,
2374,71157270,23719090,23-71-90-90,False,True,0,
2375,71157702,23719234,23-71-92-34,True,True,0,
2376,71157720,23719240,23-71-92-40,True,True,0,
2377,71170257,23723419,23-72-34-19,True,True,1,
2378,71170275,23723425,23-72-34-25,True,True,0,
2379,71170527,23723509,23-72-35-09,True,True,0,
2380,71170572,23723524,23-72-35-24,True,True,0,
2381,71170725,23723575,23-72-35-75,True,True,0,
2382,71170752,23723584,23-72-35-84,True,True,0,
2383,71172057,23724019,23-72-40-19,True,True,1,
2384,71172075,23724025,23-72-40-25,True,True,0,
2385,71172507,23724169,23-72-41-69,True,True,1,
2386,71172570,23724190,23-72-41-90,True,True,1,
2387,71172705,23724235,23-72-42-35,True,True,0,
2388,71172750,23724250,23-72-42-50,True,True,0,
2389,71175027,23725009,23-72-50-09,True,True,0,
2390,71175072,23725024,23-72-50-24,True,True,0,
2391,71175207,23725069,23-72-50-69,True,True,0,
2392,71175270,23725090,23-72-50-90,True,True,0,
2393,71175702,23725234,23-72-52-34,True,True,0,
2394,71175720,23725240,23-72-52-40,True,True,0,
2395,71177025,23725675,23-72-56-75,True,True,0,
2396,71177052,23725684,23-72-56-84,True,True,0,
2397,71177205,23725735,23-72-57-35,True,True,0,
2398,71177250,23725750,23-72-57-50,True,True,0,
2399,71177502,23725834,23-72-58-34,True,True,0,
2400,71177520,23725840,23-72-58-40,True,True,0,
2401,71201577,23733859,23-73-38-59,True,True,1,
2402,71201757,23733919,23-73-39-19,True,True,1,
2403,71201775,23733925,23-73-39-25,True,True,1,
2404,71205177,23735059,23-73-50-59,True,True,0,
2405,71205717,23735239,23-73-52-39,True,True,0,
2406,71205771,23735257,23-73-52-57,True,True,0,
